frame,track_id,x1,y1,x2,y2
53,37,764,62,783,105
53,41,645,397,686,478
53,43,786,223,819,294
53,47,983,499,963,463
53,48,635,419,674,491
53,50,786,223,818,293
53,51,1176,291,1209,379
53,52,986,379,1046,467
53,56,423,445,457,516
54,1,1107,333,1139,384
54,2,619,170,647,239
54,3,962,211,990,276
54,4,432,401,476,504
54,5,188,275,222,362
54,6,997,374,1040,456
54,7,1231,103,1257,157
54,8,1159,147,1194,206
54,9,559,169,586,232
54,10,895,240,925,316
54,13,609,390,652,473
54,14,768,111,790,165
54,15,1088,65,1113,115
54,16,890,239,921,315
54,17,390,442,449,545
54,26,631,397,670,460
54,32,1038,248,1067,310
54,36,920,103,938,151
54,37,759,63,778,105
54,41,635,396,678,481
54,43,778,224,811,294
54,47,977,508,953,464
54,48,628,415,668,490
54,50,778,224,811,294
54,51,1166,294,1200,381
54,52,981,380,1042,470
54,56,419,447,453,519
55,1,1114,329,1144,379
55,2,613,171,642,240
55,3,956,212,983,277
55,4,428,399,462,480
55,5,181,276,216,362
55,6,992,375,1036,457
55,7,1240,103,1266,158
55,8,1157,147,1191,206
55,9,552,170,578,233
55,10,894,242,925,318
55,13,610,389,653,471
55,14,762,112,784,166
55,15,1097,66,1122,116
55,16,885,240,916,316
55,17,385,440,445,546
55,26,623,395,661,456
55,32,1042,248,1072,311
55,36,914,106,932,152
55,37,754,63,773,106
55,41,628,396,671,479
55,43,770,224,804,296
55,47,972,517,943,465
55,48,621,412,662,488
55,50,771,225,803,296
55,51,1157,297,1191,383
55,52,976,381,1038,472
55,56,415,449,450,522
56,1,1120,325,1150,374
56,2,607,172,636,241
56,3,950,213,977,278
56,4,420,397,450,466
56,5,175,276,210,363
56,6,987,376,1031,458
56,7,1249,103,1275,159
56,8,1153,148,1186,207
56,9,544,171,570,234
56,10,893,243,924,320
56,13,614,389,657,471
56,14,756,114,778,167
56,15,1106,66,1131,116
56,16,880,241,911,317
56,17,385,456,436,547
56,26,616,393,653,453
56,36,908,108,926,154
56,37,747,64,766,107
56,41,623,390,668,478
56,43,763,225,797,298
56,47,967,526,934,466
56,48,613,408,655,487
56,50,764,225,797,297
56,51,1145,300,1179,383
56,52,973,381,1035,474
56,56,410,442,438,502
57,1,1127,322,1155,369
57,2,600,173,629,242
57,3,943,214,971,279
57,4,411,394,441,461
57,5,168,277,203,364
57,6,982,377,1026,459
57,8,1149,150,1181,209
57,9,536,171,561,235
57,10,892,244,923,321
57,13,615,388,658,470
57,14,750,115,772,168
57,16,875,242,905,318
57,17,378,446,434,547
57,26,609,391,645,449
57,36,902,109,920,155
57,37,741,66,760,108
57,41,615,388,662,478
57,43,755,226,789,300
57,47,961,535,924,467
57,48,606,405,649,486
57,50,758,226,790,298
57,51,1135,302,1170,384
57,52,971,381,1034,474
57,56,406,443,433,502
58,1,1133,318,1161,364
58,2,594,174,623,242
58,3,936,214,963,281
58,4,403,392,432,456
58,5,162,278,197,364
58,6,977,378,1022,460
58,8,1143,152,1174,210
58,9,528,174,553,237
58,10,892,246,922,323
58,13,616,387,659,469
58,14,743,116,765,169
58,16,869,244,900,320
58,17,374,444,430,547
58,26,602,389,636,445
58,36,897,110,914,156
58,37,735,66,753,109
58,41,610,386,658,476
58,43,745,227,780,302
58,47,956,544,914,468
58,48,599,402,643,484
58,50,751,227,784,299
58,51,1126,303,1162,387
58,52,971,380,1034,475
58,56,402,444,429,502
59,1,1139,315,1166,359
59,2,586,175,615,243
59,3,928,215,956,283
59,4,393,391,423,459
59,5,155,279,189,365
59,6,973,379,1017,461
59,8,1137,155,1167,211
59,9,520,174,544,237
59,10,891,247,922,325
59,13,626,383,667,463
59,14,737,117,758,170
59,16,864,245,895,321
59,17,369,444,426,550
59,26,594,387,628,442
59,36,890,112,908,157
59,37,728,67,747,111
59,41,601,387,647,474
59,43,736,229,770,304
59,47,951,554,905,470
59,48,591,398,637,483
59,50,745,228,778,300
59,51,1118,303,1156,390
59,52,973,380,1034,474
59,56,397,445,424,503
60,1,1146,311,1172,354
60,2,578,175,607,244
60,3,920,216,948,285
60,4,381,390,417,472
60,5,147,279,182,365
60,6,968,379,1012,462
60,8,1132,158,1161,212
60,9,512,175,535,238
60,10,890,248,921,327
60,13,630,381,666,451
60,14,730,117,751,171
60,16,858,246,889,321
60,17,363,446,420,552
60,26,587,385,620,438
60,36,884,112,902,158
60,37,721,69,740,112
60,41,594,388,639,471
60,43,727,232,761,306
60,47,946,563,895,471
60,48,584,395,631,482
60,50,738,229,771,301
60,51,1111,304,1150,393
60,52,975,380,1033,473
60,56,393,446,420,503
61,1,1152,307,1177,349
61,2,570,176,598,244
61,3,913,218,941,286
61,4,368,391,409,484
61,5,139,280,173,366
61,6,963,380,1008,463
61,8,1127,162,1155,213
61,9,502,176,526,239
61,10,889,250,920,329
61,13,631,379,666,448
61,14,723,118,744,172
61,16,852,247,884,322
61,17,359,449,415,553
61,26,580,383,611,435
61,36,877,112,896,158
61,37,714,69,733,112
61,41,589,389,634,469
61,43,719,234,751,306
61,47,940,572,885,472
61,48,577,391,624,480
61,50,732,230,765,302
61,51,1104,305,1142,394
61,52,975,382,1031,472
61,56,389,447,415,503
62,1,1159,304,1183,343
62,2,561,177,589,245
62,3,906,219,934,287
62,4,357,391,401,491
62,5,131,281,165,367
62,6,958,381,1003,464
62,8,1120,164,1148,214
62,9,493,176,517,240
62,10,888,251,919,330
62,13,627,379,666,454
62,14,716,118,737,172
62,16,847,248,878,322
62,17,353,451,410,554
62,26,573,381,603,431
62,36,871,112,890,159
62,37,707,71,726,113
62,41,583,391,626,467
62,43,710,235,742,307
62,47,935,581,876,473
62,48,569,388,618,479
62,50,725,231,758,303
62,51,1097,305,1135,394
62,52,975,383,1027,467
62,56,385,448,411,503
63,1,1165,300,1188,338
63,2,552,177,581,246
63,3,898,220,926,288
63,4,347,394,391,496
63,5,123,281,156,367
63,6,953,382,998,466
63,8,1114,166,1143,215
63,9,485,177,509,241
63,10,843,248,874,324
63,13,627,378,664,449
63,14,709,119,730,173
63,16,842,249,873,323
63,17,347,453,404,555
63,26,565,379,595,427
63,36,865,112,884,159
63,37,700,70,719,113
63,41,576,392,620,466
63,43,701,237,732,308
63,47,930,590,866,474
63,48,562,384,612,478
63,50,719,232,752,304
63,51,1089,306,1126,395
63,52,971,384,1024,472
63,56,381,449,406,504
64,1,1171,296,1194,333
64,2,543,178,572,248
64,3,890,221,918,288
64,4,340,397,383,497
64,5,115,282,148,368
64,6,948,383,994,467
64,8,1109,166,1139,215
64,9,477,178,501,242
64,10,838,248,869,324
64,13,623,378,662,449
64,14,701,119,722,174
64,16,839,249,869,323
64,17,341,453,399,556
64,26,558,377,587,424
64,36,860,113,879,161
64,37,694,71,712,113
64,41,571,392,616,466
64,43,691,237,724,309
64,47,924,599,856,476
64,48,555,381,606,476
64,50,712,233,745,305
64,51,1080,307,1117,396
64,52,967,384,1020,473
64,56,377,450,402,504
65,1,1178,293,1199,328
65,2,535,178,564,249
65,3,883,222,910,289
65,4,331,399,373,498
65,5,108,282,139,368
65,6,944,384,989,468
65,8,1106,167,1137,216
65,9,470,179,494,243
65,10,834,249,864,325
65,13,619,377,659,450
65,14,693,120,714,175
65,16,834,250,864,324
65,17,336,453,395,556
65,26,551,375,578,420
65,36,854,114,873,162
65,37,687,72,706,114
65,41,564,392,611,465
65,43,683,237,715,311
65,47,919,608,847,477
65,48,547,377,600,475
65,50,706,234,739,306
65,51,1069,310,1107,397
65,52,961,383,1015,474
65,56,373,451,397,504
66,1,1184,289,1205,323
66,2,527,179,556,250
66,3,874,223,902,290
66,4,322,399,365,499
66,5,101,284,131,369
66,6,939,384,984,469
66,8,1105,168,1137,215
66,9,462,179,486,243
66,10,830,250,859,325
66,13,618,376,659,447
66,14,685,121,707,175
66,16,830,250,860,324
66,17,335,468,386,556
66,26,572,389,615,459
66,36,849,116,867,163
66,37,680,73,699,115
66,41,559,390,608,465
66,43,674,238,707,313
66,47,914,617,837,478
66,48,540,374,593,474
66,50,674,237,709,313
66,51,1058,313,1097,400
66,52,959,383,1013,475
66,56,365,453,394,516
67,1,1191,285,1210,318
67,2,519,180,548,251
67,3,867,224,895,290
67,4,311,400,355,500
67,5,94,285,124,371
67,6,934,385,980,470
67,8,1104,170,1136,216
67,9,454,180,478,244
67,10,825,250,854,326
67,13,618,374,661,447
67,14,678,122,700,177
67,16,826,251,856,324
67,17,332,468,383,555
67,26,567,388,610,458
67,36,842,118,861,164
67,37,672,73,692,115
67,41,556,389,606,463
67,43,666,239,699,314
67,47,909,627,827,479
67,48,533,370,587,472
67,50,666,239,701,315
67,51,1049,316,1088,402
67,52,958,383,1012,475
67,56,362,453,390,513
68,1,1197,282,1216,313
68,2,511,181,540,251
68,3,859,225,887,291
68,4,302,399,346,500
68,5,86,285,116,372
68,6,929,386,975,471
68,8,1102,170,1133,215
68,9,446,180,469,244
68,10,820,251,848,326
68,13,620,373,664,447
68,14,671,123,693,178
68,16,822,252,852,325
68,17,328,458,384,555
68,26,561,387,605,457
68,36,836,119,853,165
68,37,665,73,685,116
68,41,556,388,607,460
68,43,659,241,691,315
68,47,903,636,818,480
68,48,525,367,581,471
68,50,658,240,693,316
68,51,1042,319,1081,404
68,52,957,383,1010,475
68,56,358,454,385,514
69,1,1203,278,1221,307
69,2,502,182,531,252
69,3,851,226,879,292
69,4,293,399,337,496
69,5,78,286,107,372
69,6,924,387,970,472
69,8,1097,170,1130,217
69,9,437,181,460,245
69,10,814,251,841,327
69,13,622,371,666,447
69,14,664,124,686,179
69,16,818,253,848,325
69,17,327,454,384,555
69,26,556,387,599,456
69,36,829,120,847,165
69,37,658,74,678,117
69,41,558,387,610,459
69,43,650,243,682,316
69,47,898,645,808,482
69,48,518,363,575,470
69,50,650,241,685,318
69,51,1034,321,1075,406
69,52,956,383,1008,474
69,56,354,455,381,514
70,1,1210,274,1227,302
70,2,493,183,522,253
70,3,844,228,872,293
70,4,284,399,327,494
70,5,70,287,98,373
70,6,920,388,966,473
70,8,1092,170,1127,219
70,9,428,182,451,246
70,10,808,252,835,327
70,13,621,369,668,450
70,14,656,125,679,180
70,16,814,254,844,326
70,17,325,452,382,556
70,26,550,386,594,456
70,36,822,121,841,166
70,37,651,74,670,117
70,41,559,387,612,458
70,43,642,245,673,317
70,47,893,654,798,483
70,48,511,360,569,468
70,50,642,242,677,319
70,51,1027,323,1070,408
70,52,951,383,1004,475
70,56,349,456,377,515
71,1,1216,271,1232,297
71,2,483,183,513,254
71,3,836,229,865,294
71,4,275,398,318,495
71,5,60,287,89,373
71,6,915,389,961,474
71,8,1089,171,1123,217
71,9,418,182,441,246
71,10,802,253,830,328
71,13,622,366,668,447
71,14,649,126,671,179
71,16,810,254,840,327
71,17,321,453,378,558
71,26,545,385,588,455
71,36,815,122,834,168
71,37,642,74,662,118
71,41,558,385,613,457
71,43,633,246,664,318
71,47,887,663,789,484
71,48,503,357,562,467
71,50,633,243,669,320
71,51,1022,324,1066,409
71,52,947,383,1000,475
71,56,345,457,372,516
72,1,1223,267,1238,292
72,2,475,184,504,254
72,3,828,231,857,295
72,4,265,397,309,495
72,5,50,288,79,375
72,6,910,390,956,476
72,8,1085,172,1120,219
72,9,407,182,431,247
72,10,795,254,823,329
72,13,624,364,669,442
72,14,641,126,664,180
72,16,806,255,836,327
72,17,316,454,371,559
72,26,539,384,583,454
72,36,807,122,827,169
72,37,633,74,653,117
72,41,565,384,613,447
72,43,625,246,655,318
72,47,882,672,779,485
72,48,496,353,556,466
72,50,625,244,661,322
72,51,1016,324,1063,410
72,52,945,383,998,475
72,56,341,458,368,517
73,1,1229,263,1243,287
73,2,465,184,494,255
73,3,821,234,849,295
73,4,256,395,301,495
73,5,40,289,70,376
73,6,905,390,952,477
73,8,1086,173,1121,221
73,9,397,182,420,247
73,10,787,255,817,330
73,13,627,362,672,442
73,14,633,126,657,180
73,16,802,256,832,328
73,17,310,455,364,561
73,26,534,383,577,453
73,36,800,123,820,169
73,37,625,74,644,118
73,41,562,383,613,449
73,43,616,246,646,319
73,48,489,350,550,464
73,50,617,245,652,323
73,51,1010,326,1058,410
73,52,948,384,1000,475
73,56,337,459,364,517
74,1,1235,260,1249,282
74,2,455,185,484,256
74,3,813,236,840,296
74,4,247,395,293,495
74,5,30,290,60,377
74,6,900,391,947,478
74,8,1082,174,1115,222
74,9,387,183,410,247
74,10,779,256,809,330
74,13,629,361,674,443
74,14,625,126,649,181
74,16,778,257,809,330
74,17,302,457,356,562
74,26,529,382,572,452
74,36,793,123,813,170
74,37,616,75,636,118
74,41,553,383,609,454
74,43,606,247,637,321
74,48,481,346,544,463
74,50,609,246,644,325
74,51,1005,327,1054,411
74,52,949,385,1001,475
74,56,332,460,359,518
75,1,1242,256,1254,277
75,2,445,185,474,257
75,3,805,238,832,297
75,4,237,391,284,492
75,5,19,291,51,378
75,6,896,392,942,479
75,8,1078,175,1111,222
75,9,376,183,400,248
75,10,771,257,802,331
75,13,626,359,672,444
75,14,616,126,640,181
75,16,770,257,802,331
75,17,295,458,350,563
75,26,523,381,567,451
75,36,786,124,807,171
75,37,607,75,626,118
75,41,550,384,606,455
75,43,597,247,627,324
75,48,474,343,538,462
75,50,601,247,636,326
75,51,1002,328,1050,411
75,52,945,383,999,475
75,56,328,461,355,519
76,2,435,185,464,257
76,3,796,240,824,298
76,4,229,391,275,489
76,5,9,292,42,380
76,6,891,393,938,480
76,8,1073,174,1107,221
76,9,366,183,389,248
76,10,762,257,794,332
76,13,624,358,670,442
76,14,608,127,632,181
76,16,762,257,795,332
76,17,287,460,343,564
76,26,518,380,561,450
76,36,780,124,801,172
76,37,598,75,617,118
76,41,550,385,605,455
76,43,588,249,618,325
76,48,466,339,531,460
76,50,592,249,628,328
76,51,999,329,1047,412
76,52,940,382,995,475
76,56,324,462,350,520
77,2,425,186,453,258
77,3,788,240,817,299
77,4,222,391,267,487
77,5,1,293,34,381
77,8,1068,173,1103,221
77,9,355,183,378,248
77,10,754,258,787,332
77,13,624,356,669,438
77,14,600,126,623,181
77,16,754,257,788,332
77,17,280,461,336,565
77,26,512,379,556,449
77,36,772,124,794,172
77,37,588,75,608,118
77,41,549,385,604,456
77,43,578,250,609,326
77,48,459,336,525,459
77,50,584,250,620,329
77,51,994,328,1043,412
77,52,933,381,989,476
77,56,320,463,346,520
78,2,414,186,443,258
78,3,779,240,810,300
78,4,214,393,258,486
78,5,-3,294,28,382
78,8,1063,173,1100,222
78,9,345,183,368,249
78,10,748,258,781,333
78,13,628,354,672,437
78,14,592,126,615,181
78,16,747,257,780,332
78,17,276,471,328,565
78,26,507,378,550,448
78,36,765,124,787,172
78,37,578,76,598,118
78,41,546,385,601,457
78,43,568,252,599,328
78,48,452,332,519,458
78,50,576,251,612,331
78,51,988,328,1038,413
78,52,928,380,985,476
78,56,301,464,331,525
79,2,404,186,432,259
79,3,772,240,804,301
79,4,206,395,251,488
79,5,-8,295,23,384
79,8,1059,173,1097,223
79,9,334,183,357,249
79,10,742,259,775,333
79,13,629,354,672,436
79,14,584,127,607,181
79,16,740,257,774,332
79,17,271,466,325,564
79,26,501,377,545,447
79,36,758,124,780,173
79,37,569,76,589,119
79,41,544,385,600,456
79,43,559,253,589,328
79,48,444,329,513,457
79,50,568,252,604,332
79,51,983,328,1034,416
79,52,925,380,981,476
79,56,295,464,326,526
80,2,393,187,421,259
80,3,764,240,798,302
80,4,199,395,244,488
80,5,-16,296,16,386
80,8,1056,173,1096,225
80,9,323,184,347,250
80,10,736,260,768,334
80,13,628,353,672,437
80,14,575,127,598,181
80,16,734,257,767,332
80,17,267,465,322,565
80,26,496,376,539,446
80,36,751,124,774,174
80,37,561,75,581,118
80,41,542,384,598,456
80,43,550,254,581,329
80,48,566,383,599,438
80,50,560,253,596,333
80,51,980,329,1032,419
80,52,922,380,977,476
80,56,290,465,321,527
81,2,381,188,410,260
81,3,759,241,794,304
81,4,191,394,238,489
81,5,-23,297,8,387
81,8,1055,173,1094,224
81,9,313,184,337,250
81,10,730,261,762,335
81,13,631,352,673,431
81,14,567,127,590,182
81,16,728,256,760,332
81,17,265,463,321,567
81,26,490,375,534,445
81,36,744,125,766,174
81,37,553,75,572,118
81,41,546,384,602,455
81,43,542,254,573,330
81,48,565,382,597,436
81,50,551,254,588,335
81,51,980,331,1031,420
81,52,918,379,973,475
81,56,285,466,316,529
81,61,1239,308,1265,384
82,2,370,189,399,260
82,3,753,242,788,304
82,4,182,392,230,490
82,5,-31,298,0,388
82,8,1055,174,1093,224
82,9,303,184,327,250
82,10,723,261,756,335
82,13,636,352,677,427
82,14,559,128,581,182
82,16,722,256,753,333
82,17,259,462,316,568
82,26,485,374,529,444
82,36,738,127,760,174
82,37,544,75,563,118
82,41,549,385,604,454
82,43,534,255,566,333
82,48,567,385,607,454
82,50,543,255,580,336
82,51,979,333,1028,421
82,52,915,378,968,474
82,56,280,467,310,530
82,61,1228,310,1255,385
83,2,360,188,389,261
83,3,748,243,784,305
83,4,173,390,222,488
83,5,-39,299,-7,389
83,8,1052,172,1090,224
83,9,292,184,317,250
83,10,717,262,750,336
83,13,636,352,677,428
83,14,550,128,572,182
83,16,715,257,746,334
83,17,252,460,310,569
83,26,480,373,523,443
83,36,731,128,752,175
83,37,535,75,554,118
83,41,552,385,606,454
83,43,525,255,557,334
83,48,566,385,607,455
83,50,535,256,572,338
83,51,976,334,1025,422
83,52,912,377,965,474
83,56,274,468,305,531
83,61,1218,311,1244,386
84,2,349,189,378,262
84,3,743,244,779,305
84,4,166,388,214,485
84,5,-47,300,-14,390
84,8,1048,170,1087,224
84,9,282,184,307,250
84,10,711,263,743,337
84,13,635,353,676,429
84,14,540,128,562,183
84,16,707,257,737,334
84,17,245,459,304,571
84,26,474,372,518,443
84,36,723,127,745,174
84,37,526,75,545,118
84,41,555,385,611,456
84,43,516,256,548,336
84,48,565,384,607,456
84,50,527,258,564,339
84,51,972,336,1021,422
84,52,909,376,961,474
84,56,269,469,300,532
84,61,1207,311,1234,387
85,2,339,189,368,263
85,3,736,243,773,305
85,4,158,387,207,483
85,5,-55,301,-22,391
85,8,1043,169,1084,226
85,9,271,184,297,251
85,10,705,264,737,338
85,13,631,352,674,429
85,14,531,128,553,183
85,16,699,258,729,334
85,17,238,458,297,571
85,26,469,371,512,442
85,36,715,127,737,176
85,37,517,76,537,118
85,41,554,383,611,457
85,43,508,257,539,337
85,48,564,384,606,457
85,50,519,259,556,341
85,51,967,336,1017,423
85,52,907,376,957,474
85,56,264,470,295,533
85,61,1197,312,1225,388
86,2,329,190,358,264
86,3,730,244,768,306
86,4,151,387,199,483
86,5,-63,302,-30,392
86,8,1039,169,1081,227
86,9,260,184,286,251
86,10,699,264,731,338
86,13,630,350,675,428
86,14,522,129,544,184
86,16,691,258,721,335
86,17,232,458,291,571
86,26,463,370,507,441
86,36,706,127,730,178
86,37,507,75,526,117
86,41,552,380,610,456
86,43,498,258,529,338
86,48,563,384,606,458
86,50,510,260,548,342
86,51,962,337,1014,427
86,52,906,378,954,473
86,56,259,471,290,534
86,61,1186,313,1214,389
87,2,318,190,346,265
87,3,723,244,763,307
87,4,145,388,192,483
87,5,-71,302,-38,394
87,8,1036,169,1078,228
87,9,250,184,276,251
87,10,692,265,725,339
87,13,629,349,673,424
87,14,512,129,535,184
87,16,683,259,713,336
87,17,227,460,285,570
87,26,458,369,501,440
87,36,698,127,723,179
87,37,497,74,516,117
87,41,551,379,611,456
87,43,489,260,518,338
87,48,562,383,606,459
87,50,502,261,540,343
87,51,958,337,1013,428
87,52,904,378,952,473
87,56,254,472,285,535
87,61,1175,314,1203,390
88,2,307,190,335,265
88,3,716,244,758,309
88,4,139,389,185,482
88,5,-78,303,-46,395
88,8,1036,169,1077,229
88,9,238,184,264,251
88,10,686,266,718,340
88,13,630,348,675,423
88,14,503,129,526,184
88,16,674,259,706,336
88,17,222,461,279,571
88,26,452,368,496,439
88,36,691,127,716,179
88,37,488,74,506,117
88,41,551,378,614,458
88,43,479,260,509,339
88,48,561,383,606,460
88,50,494,262,532,345
88,51,957,337,1011,428
88,52,901,380,949,473
88,56,248,473,279,536
88,61,1165,315,1193,389
89,2,295,191,323,265
89,3,711,246,753,310
89,4,130,389,177,484
89,5,-86,304,-53,396
89,8,1033,171,1072,229
89,9,225,184,251,251
89,10,680,267,712,340
89,13,633,348,679,424
89,14,493,129,516,184
89,16,665,260,697,336
89,17,218,462,274,571
89,26,447,368,491,438
89,36,683,128,708,179
89,37,477,74,495,117
89,41,553,378,615,459
89,43,469,259,499,338
89,48,572,379,616,460
89,50,486,263,524,346
89,51,959,337,1011,428
89,52,896,378,944,472
89,56,243,474,274,537
89,61,1154,317,1181,385
90,2,282,190,311,266
90,3,707,248,748,309
90,4,120,389,166,485
90,5,-94,305,-61,397
90,8,1031,172,1068,229
90,9,213,184,239,251
90,10,674,267,706,341
90,13,635,348,680,424
